==============================================================================
NEW TEST STARTED -> REFERENCE ANGLE: 0.0000 rad
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V)
1690,0.70000,0.70000,0.71400,3,0.70,0.14298
1695,0.70000,0.70000,0.69972,3,0.70,0.09476
1700,0.70000,0.70000,0.69972,3,0.70,0.00868
1705,0.70000,0.70000,0.69972,3,0.70,-0.55611
1710,0.70000,0.70000,0.71400,3,0.70,0.09338
1715,0.70000,0.70000,0.67116,3,0.70,-0.70097
1720,0.70000,0.70000,0.68544,3,0.70,-0.62970
1725,0.70000,0.70000,0.71400,3,0.70,0.11206
1730,0.70000,0.70000,0.69972,3,0.70,-0.56566
1735,0.70000,0.70000,0.69972,3,0.70,0.00086
1740,0.70000,0.70000,0.71400,3,0.70,0.15109
1745,0.70000,0.70000,0.69972,3,0.70,0.00369
1750,0.70000,0.70000,0.69972,3,0.70,0.09013
1755,0.70000,0.70000,0.68544,3,0.70,-0.57805
1760,0.70000,0.70000,0.71400,3,0.70,0.15029
1765,0.70000,0.70000,0.68544,3,0.70,-0.60710
1770,0.70000,0.70000,0.69972,3,0.70,0.00258
1775,0.70000,0.70000,0.71400,3,0.70,0.13272
1780,0.70000,0.70000,0.72828,3,0.70,0.18340
1785,0.70000,0.70000,0.68544,3,0.70,-0.59790
1790,0.70000,0.70000,0.75684,3,0.70,0.31618
1795,0.70000,0.70000,0.69972,3,0.70,0.00727
1800,0.70000,0.70000,0.68544,3,0.70,-0.58227
1805,0.70000,0.70000,0.69972,3,0.70,0.09302
1810,0.70000,0.70000,0.71400,3,0.70,0.14208
1815,0.70000,0.70000,0.68544,3,0.70,-0.60346
1820,0.70000,0.70000,0.69972,3,0.70,0.00987
1825,0.70000,0.70000,0.71400,3,0.70,0.12855
1830,0.70000,0.70000,0.69972,3,0.70,-0.55516
1835,0.70000,0.70000,0.68544,3,0.70,-0.58800
1840,0.70000,0.70000,0.71400,3,0.70,0.15245
1845,0.70000,0.70000,0.69972,3,0.70,0.09267
1850,0.70000,0.70000,0.68544,3,0.70,-0.58065
1855,0.70000,0.70000,0.69972,3,0.70,0.09186
1860,0.70000,0.70000,0.71400,3,0.70,0.14530
1865,0.70000,0.70000,0.68544,3,0.70,-0.60665
1870,0.70000,0.70000,0.69972,3,0.70,0.00731
1875,0.70000,0.70000,0.71400,3,0.70,0.14058
1880,0.70000,0.70000,0.68544,3,0.70,-0.59885
1885,0.70000,0.70000,0.68544,3,0.70,-0.58723
1890,0.70000,0.70000,0.72828,3,0.70,0.22440
1895,0.70000,0.70000,0.69972,3,0.70,-0.55170
1900,0.70000,0.70000,0.68544,3,0.70,-0.58414
1905,0.70000,0.70000,0.69972,3,0.70,-0.00435
1910,0.70000,0.70000,0.71400,3,0.70,0.10431
1915,0.70000,0.70000,0.69972,3,0.70,-0.58041
1920,0.70000,0.70000,0.68544,3,0.70,-0.61768
1925,0.70000,0.70000,0.71400,3,0.70,0.11223
1930,0.70000,0.70000,0.71400,3,0.70,0.11437
1935,0.70000,0.70000,0.69972,3,0.70,-0.00423
1940,0.70000,0.70000,0.71400,3,0.70,0.13945
1945,0.70000,0.70000,0.69972,3,0.70,-0.55215
1950,0.70000,0.70000,0.69972,3,0.70,0.00137
1955,0.70000,0.70000,0.68544,3,0.70,-0.58867
1960,0.70000,0.70000,0.71400,3,0.70,0.13514
1965,0.70000,0.70000,0.68544,3,0.70,-0.59897
1970,0.70000,0.70000,0.69972,3,0.70,0.09836
1975,0.70000,0.70000,0.71400,3,0.70,0.14389
1980,0.70000,0.70000,0.69972,3,0.70,0.00019
1985,0.70000,0.70000,0.68544,3,0.70,-0.57963
1990,0.70000,0.70000,0.71400,3,0.70,0.14710
1995,0.70000,0.70000,0.71400,3,0.70,0.12979
2000,0.70000,0.70000,0.68544,3,0.70,-0.58175
2005,0.70000,0.70000,0.69972,3,0.70,0.09605
2010,0.70000,0.70000,0.71400,3,0.70,0.13889
2015,0.70000,0.70000,0.68544,3,0.70,-0.60189
2020,0.70000,0.70000,0.69972,3,0.70,0.00715
2025,0.70000,0.70000,0.69972,3,0.70,0.00944
2030,0.70000,0.70000,0.69972,3,0.70,-0.00814
2035,0.70000,0.70000,0.68544,3,0.70,-0.59613
2040,0.70000,0.70000,0.71400,3,0.70,0.14564
2045,0.70000,0.70000,0.69972,3,0.70,-0.00259
2050,0.70000,0.70000,0.68544,3,0.70,-0.60115
2055,0.70000,0.70000,0.69972,3,0.70,-0.55024
2060,0.70000,0.70000,0.71400,3,0.70,0.12420
2065,0.70000,0.70000,0.69972,3,0.70,-0.56788
2070,0.70000,0.70000,0.71400,3,0.70,0.13076
2075,0.70000,0.70000,0.71400,3,0.70,0.12592
2080,0.70000,0.70000,0.69972,3,0.70,-0.55138
2085,0.70000,0.70000,0.68544,3,0.70,-0.59319
2090,0.70000,0.70000,0.71400,3,0.70,0.14699
2095,0.70000,0.70000,0.71400,3,0.70,0.13031
2100,0.70000,0.70000,0.68544,3,0.70,-0.59719
2105,0.70000,0.70000,0.69972,3,0.70,0.09409
2110,0.70000,0.70000,0.69972,3,0.70,-0.00322
2115,0.70000,0.70000,0.68544,3,0.70,-0.60533
2120,0.70000,0.70000,0.69972,3,0.70,0.00666
2125,0.70000,0.70000,0.71400,3,0.70,0.13325
2130,0.70000,0.70000,0.71400,3,0.70,0.13267
2135,0.70000,0.70000,0.71400,3,0.70,0.13758
2140,0.70000,0.70000,0.71400,3,0.70,0.14542
2145,0.70000,0.70000,0.69972,3,0.70,-0.00416
2150,0.70000,0.70000,0.68544,3,0.70,-0.58717
2155,0.70000,0.70000,0.69972,3,0.70,0.09582
2160,0.70000,0.70000,0.71400,3,0.70,0.14162
2165,0.70000,0.70000,0.68544,3,0.70,-0.59285
2170,0.70000,0.70000,0.69972,3,0.70,0.09839
2175,0.70000,0.70000,0.71400,3,0.70,0.14932
2180,0.70000,0.70000,0.69972,3,0.70,0.00868
2185,0.70000,0.70000,0.68544,3,0.70,-0.58914
2190,0.70000,0.70000,0.71400,3,0.70,0.13965
2195,0.70000,0.70000,0.69972,3,0.70,-0.55973
2200,0.70000,0.70000,0.69972,3,0.70,-0.55252
2205,0.70000,0.70000,0.69972,3,0.70,0.00147
2210,0.70000,0.70000,0.71400,3,0.70,0.12349
2215,0.70000,0.70000,0.68544,3,0.70,-0.61015
2220,0.70000,0.70000,0.69972,3,0.70,-0.00358
2225,0.70000,0.70000,0.71400,3,0.70,0.13116
2230,0.70000,0.70000,0.69972,3,0.70,0.00009
2235,0.70000,0.70000,0.69972,3,0.70,0.09400
2240,0.70000,0.70000,0.69972,3,0.70,0.09839
2245,0.70000,0.70000,0.69972,3,0.70,0.09188
2250,0.70000,0.70000,0.68544,3,0.70,-0.59180
2255,0.70000,0.70000,0.72828,3,0.70,0.19146
2260,0.70000,0.70000,0.71400,3,0.70,0.11509
2265,0.70000,0.70000,0.68544,3,0.70,-0.62170
2270,0.70000,0.70000,0.68544,3,0.70,-0.60023
2275,0.70000,0.70000,0.71400,3,0.70,0.12861
2280,0.70000,0.70000,0.69972,3,0.70,-0.00932
2285,0.70000,0.70000,0.68544,3,0.70,-0.59101
2290,0.70000,0.70000,0.71400,3,0.70,0.14631
2295,0.70000,0.70000,0.69972,3,0.70,-0.00602
2300,0.70000,0.70000,0.68544,3,0.70,-0.59196
2305,0.70000,0.70000,0.71400,3,0.70,0.14472
2310,0.70000,0.70000,0.71400,3,0.70,0.14143
2315,0.70000,0.70000,0.68544,3,0.70,-0.60003
2320,0.70000,0.70000,0.69972,3,0.70,0.09067
2325,0.70000,0.70000,0.71400,3,0.70,0.13429
2330,0.70000,0.70000,0.69972,3,0.70,-0.00598
2335,0.70000,0.70000,0.68544,3,0.70,-0.59205
2340,0.70000,0.70000,0.75684,3,0.70,0.31234
2345,0.70000,0.70000,0.69972,3,0.70,-0.00410
2350,0.70000,0.70000,0.69972,3,0.70,-0.00438
2355,0.70000,0.70000,0.68544,3,0.70,-0.59411
2360,0.70000,0.70000,0.71400,3,0.70,0.12533
2365,0.70000,0.70000,0.68544,3,0.70,-0.59119
2370,0.70000,0.70000,0.68544,3,0.70,-0.58212
2375,0.70000,0.70000,0.71400,3,0.70,0.13732
2380,0.70000,0.70000,0.71400,3,0.70,0.11928
2385,0.70000,0.70000,0.68544,3,0.70,-0.59824
2390,0.70000,0.70000,0.71400,3,0.70,0.14369
2395,0.70000,0.70000,0.71400,3,0.70,0.12947
2400,0.70000,0.70000,0.69972,3,0.70,0.00696
2405,0.70000,0.70000,0.69972,3,0.70,0.09369
2410,0.70000,0.70000,0.69972,3,0.70,-0.00149
2415,0.70000,0.70000,0.68544,3,0.70,-0.59044
2420,0.70000,0.70000,0.68544,3,0.70,-0.57715
2425,0.70000,0.70000,0.71400,3,0.70,0.14191
2430,0.70000,0.70000,0.71400,3,0.70,0.13118
2435,0.70000,0.70000,0.69972,3,0.70,0.09018
2440,0.70000,0.70000,0.71400,3,0.70,0.14796
2445,0.70000,0.70000,0.71400,3,0.70,0.12128
2450,0.70000,0.70000,0.68544,3,0.70,-0.57791
2455,0.70000,0.70000,0.68544,3,0.70,-0.59285
2460,0.70000,0.70000,0.71400,3,0.70,0.12873
2465,0.70000,0.70000,0.68544,3,0.70,-0.62957
2470,0.70000,0.70000,0.69972,3,0.70,-0.55480
2475,0.70000,0.70000,0.71400,3,0.70,0.12357
2480,0.70000,0.70000,0.69972,3,0.70,-0.56053
2485,0.70000,0.70000,0.68544,3,0.70,-0.59896
2490,0.70000,0.70000,0.71400,3,0.70,0.15551
2495,0.70000,0.70000,0.69972,3,0.70,0.00154
2500,0.70000,0.70000,0.68544,3,0.70,-0.59112
2505,0.70000,0.70000,0.69972,3,0.70,0.09189
2510,0.70000,0.70000,0.71400,3,0.70,0.13943
2515,0.70000,0.70000,0.68544,3,0.70,-0.60529
2520,0.70000,0.70000,0.69972,3,0.70,-0.00680
2525,0.70000,0.70000,0.71400,3,0.70,0.12790
2530,0.70000,0.70000,0.69972,3,0.70,-0.55552
2535,0.70000,0.70000,0.68544,3,0.70,-0.59467
2540,0.70000,0.70000,0.71400,3,0.70,0.15566
2545,0.70000,0.70000,0.71400,3,0.70,0.14536
2550,0.70000,0.70000,0.69972,3,0.70,0.00280
2555,0.70000,0.70000,0.69972,3,0.70,0.00757
2560,0.70000,0.70000,0.71400,3,0.70,0.12624
2565,0.70000,0.70000,0.68544,3,0.70,-0.62395
2570,0.70000,0.70000,0.69972,3,0.70,-0.00407
2575,0.70000,0.70000,0.71400,3,0.70,0.12979
2580,0.70000,0.70000,0.69972,3,0.70,-0.00716
2585,0.70000,0.70000,0.68544,3,0.70,-0.58872
2590,0.70000,0.70000,0.71400,3,0.70,0.14883
2595,0.70000,0.70000,0.71400,3,0.70,0.13110
2600,0.70000,0.70000,0.68544,3,0.70,-0.59332
2605,0.70000,0.70000,0.68544,3,0.70,-0.58850
2610,0.70000,0.70000,0.71400,3,0.70,0.13393
2615,0.70000,0.70000,0.69972,3,0.70,-0.00412
2620,0.70000,0.70000,0.69972,3,0.70,0.09437
2625,0.70000,0.70000,0.71400,3,0.70,0.14140
2630,0.70000,0.70000,0.69972,3,0.70,-0.00091
2635,0.70000,0.70000,0.68544,3,0.70,-0.58699
2640,0.70000,0.70000,0.71400,3,0.70,0.14932
2645,0.70000,0.70000,0.69972,3,0.70,-0.00481
2650,0.70000,0.70000,0.74256,3,0.70,0.25343
2655,0.70000,0.70000,0.68544,3,0.70,-0.58633
2660,0.70000,0.70000,0.69972,3,0.70,0.00085
2665,0.70000,0.70000,0.68544,3,0.70,-0.60698
2670,0.70000,0.70000,0.69972,3,0.70,0.00208
2675,0.70000,0.70000,0.71400,3,0.70,0.12666
2680,0.70000,0.70000,0.69972,3,0.70,-0.55505
2685,0.70000,0.70000,0.68544,3,0.70,-0.59861
2690,0.70000,0.70000,0.72828,3,0.70,0.19914
2695,0.70000,0.70000,0.71400,3,0.70,0.12733
2700,0.70000,0.70000,0.69972,3,0.70,-0.00318
2705,0.70000,0.70000,0.68544,3,0.70,-0.58590
2710,0.70000,0.70000,0.71400,3,0.70,0.13805
2715,0.70000,0.70000,0.68544,3,0.70,-0.60923
2720,0.70000,0.70000,0.68544,3,0.70,-0.59013
2725,0.70000,0.70000,0.69972,3,0.70,0.09139
2730,0.70000,0.70000,0.69972,3,0.70,0.00477
2735,0.70000,0.70000,0.68544,3,0.70,-0.58392
2740,0.70000,0.70000,0.71400,3,0.70,0.14524
2745,0.70000,0.70000,0.71400,3,0.70,0.13344
2750,0.70000,0.70000,0.69972,3,0.70,0.00581
2755,0.70000,0.70000,0.69972,3,0.70,-0.00636
2760,0.70000,0.70000,0.71400,3,0.70,0.15698
2765,0.70000,0.70000,0.68544,3,0.70,-0.60517
2770,0.70000,0.70000,0.69972,3,0.70,-0.55175
2775,0.70000,0.70000,0.71400,3,0.70,0.11637
2780,0.70000,0.70000,0.71400,3,0.70,0.11678
2785,0.70000,0.70000,0.68544,3,0.70,-0.59840
2790,0.70000,0.70000,0.71400,3,0.70,0.14303
2795,0.70000,0.70000,0.69972,3,0.70,-0.55012
2800,0.70000,0.70000,0.68544,3,0.70,-0.59179
2805,0.70000,0.70000,0.69972,3,0.70,0.09084
2810,0.70000,0.70000,0.71400,3,0.70,0.13919
2815,0.70000,0.70000,0.68544,3,0.70,-0.61896
2820,0.70000,0.70000,0.68544,3,0.70,-0.60445
2825,0.70000,0.70000,0.71400,3,0.70,0.12708
2830,0.70000,0.70000,0.71400,3,0.70,0.12196
2835,0.70000,0.70000,0.68544,3,0.70,-0.60059
2840,0.70000,0.70000,0.71400,3,0.70,0.14933
2845,0.70000,0.70000,0.71400,3,0.70,0.14272
2850,0.70000,0.70000,0.68544,3,0.70,-0.58096
2855,0.70000,0.70000,0.69972,3,0.70,0.10641
2860,0.70000,0.70000,0.71400,3,0.70,0.15281
2865,0.70000,0.70000,0.68544,3,0.70,-0.59621
2870,0.70000,0.70000,0.68544,3,0.70,-0.58903
2875,0.70000,0.70000,0.71400,3,0.70,0.13180
2880,0.70000,0.70000,0.71400,3,0.70,0.12541
2885,0.70000,0.70000,0.68544,3,0.70,-0.60054
2890,0.70000,0.70000,0.71400,3,0.70,0.14473
2895,0.70000,0.70000,0.69972,3,0.70,-0.55504
2900,0.70000,0.70000,0.69972,3,0.70,-0.00834
2905,0.70000,0.70000,0.69972,3,0.70,-0.00435
2910,0.70000,0.70000,0.71400,3,0.70,0.12239
2915,0.70000,0.70000,0.69972,3,0.70,-0.55550
2920,0.70000,0.70000,0.69972,3,0.70,0.00443
2925,0.70000,0.70000,0.71400,3,0.70,0.13945
2930,0.70000,0.70000,0.69972,3,0.70,-0.00910
2935,0.70000,0.70000,0.69972,3,0.70,0.00577
2940,0.70000,0.70000,0.71400,3,0.70,0.16053
2945,0.70000,0.70000,0.69972,3,0.70,0.00219
2950,0.70000,0.70000,0.68544,3,0.70,-0.59298
2955,0.70000,0.70000,0.69972,3,0.70,0.09504
2960,0.70000,0.70000,0.71400,3,0.70,0.13396
2965,0.70000,0.70000,0.68544,3,0.70,-0.60891
2970,0.70000,0.70000,0.69972,3,0.70,0.00358
2975,0.70000,0.70000,0.69972,3,0.70,-0.00063
2980,0.70000,0.70000,0.69972,3,0.70,-0.55244
2985,0.70000,0.70000,0.68544,3,0.70,-0.59340
2990,0.70000,0.70000,0.69972,3,0.70,0.09936
2995,0.70000,0.70000,0.71400,3,0.70,0.13810
3000,0.70000,0.70000,0.69972,3,0.70,0.00726
3005,0.70000,0.70000,0.69972,3,0.70,0.00425
3010,0.70000,0.70000,0.69972,3,0.70,0.00066
3015,0.70000,0.70000,0.68544,3,0.70,-0.60339
3020,0.70000,0.70000,0.69972,3,0.70,0.00381
3025,0.70000,0.70000,0.69972,3,0.70,-0.00124
3030,0.70000,0.70000,0.69972,3,0.70,-0.55060
3035,0.70000,0.70000,0.69972,3,0.70,-0.00227
3040,0.70000,0.70000,0.71400,3,0.70,0.13054
3045,0.70000,0.70000,0.69972,3,0.70,-0.55640
3050,0.70000,0.70000,0.69972,3,0.70,-0.00999
3055,0.70000,0.70000,0.69972,3,0.70,-0.00771
3060,0.70000,0.70000,0.71400,3,0.70,0.11685
3065,0.70000,0.70000,0.68544,3,0.70,-0.61600
3070,0.70000,0.70000,0.69972,3,0.70,0.00091
3075,0.70000,0.70000,0.69972,3,0.70,-0.00639
3080,0.70000,0.70000,0.69972,3,0.70,-0.00429
3085,0.70000,0.70000,0.68544,3,0.70,-0.59857
3090,0.70000,0.70000,0.71400,3,0.70,0.14441
3095,0.70000,0.70000,0.71400,3,0.70,0.13729
3100,0.70000,0.70000,0.69972,3,0.70,0.00154
3105,0.70000,0.70000,0.69972,3,0.70,0.09553
3110,0.70000,0.70000,0.71400,3,0.70,0.14765
3115,0.70000,0.70000,0.68544,3,0.70,-0.59239
3120,0.70000,0.70000,0.68544,3,0.70,-0.59271
3125,0.70000,0.70000,0.71400,3,0.70,0.13146
3130,0.70000,0.70000,0.69972,3,0.70,-0.00199
3135,0.70000,0.70000,0.68544,3,0.70,-0.59318
3140,0.70000,0.70000,0.71400,3,0.70,0.14440
3145,0.70000,0.70000,0.71400,3,0.70,0.14137
3150,0.70000,0.70000,0.69972,3,0.70,0.09079
3155,0.70000,0.70000,0.69972,3,0.70,0.00651
3160,0.70000,0.70000,0.71400,3,0.70,0.13613
3165,0.70000,0.70000,0.68544,3,0.70,-0.60601
3170,0.70000,0.70000,0.68544,3,0.70,-0.59477
3175,0.70000,0.70000,0.71400,3,0.70,0.12735
3180,0.70000,0.70000,0.69972,3,0.70,-0.55083
3185,0.70000,0.70000,0.68544,3,0.70,-0.60421
3190,0.70000,0.70000,0.71400,3,0.70,0.13960
3195,0.70000,0.70000,0.69972,3,0.70,-0.00749
3200,0.70000,0.70000,0.69972,3,0.70,0.00309
3205,0.70000,0.70000,0.68544,3,0.70,-0.58274
3210,0.70000,0.70000,0.71400,3,0.70,0.14353
3215,0.70000,0.70000,0.68544,3,0.70,-0.60476
3220,0.70000,0.70000,0.68544,3,0.70,-0.59494
3225,0.70000,0.70000,0.71400,3,0.70,0.12963
3230,0.70000,0.70000,0.69972,3,0.70,-0.56149
3235,0.70000,0.70000,0.69972,3,0.70,-0.00331
3240,0.70000,0.70000,0.69972,3,0.70,0.00552
3245,0.70000,0.70000,0.71400,3,0.70,0.13068
3250,0.70000,0.70000,0.69972,3,0.70,0.00226
3255,0.70000,0.70000,0.69972,3,0.70,0.09237
3260,0.70000,0.70000,0.71400,3,0.70,0.14083
3265,0.70000,0.70000,0.69972,3,0.70,-0.55040
3270,0.70000,0.70000,0.69972,3,0.70,-0.00025
3275,0.70000,0.70000,0.69972,3,0.70,-0.55013
3280,0.70000,0.70000,0.71400,3,0.70,0.11391
3285,0.70000,0.70000,0.68544,3,0.70,-0.60061
3290,0.70000,0.70000,0.71400,3,0.70,0.14146
3295,0.70000,0.70000,0.69972,3,0.70,-0.00651
3300,0.70000,0.70000,0.69972,3,0.70,0.00473
3305,0.70000,0.70000,0.69972,3,0.70,0.00693
3310,0.70000,0.70000,0.72828,3,0.70,0.20257
3315,0.70000,0.70000,0.68544,3,0.70,-0.60641
3320,0.70000,0.70000,0.69972,3,0.70,0.00952
3325,0.70000,0.70000,0.71400,3,0.70,0.14233
3330,0.70000,0.70000,0.69972,3,0.70,-0.00371
3335,0.70000,0.70000,0.78540,3,0.70,0.43700
3340,0.70000,0.70000,0.72828,3,0.70,0.21102
3345,0.70000,0.70000,0.71400,3,0.70,0.15099
3350,0.70000,0.70000,0.68544,3,0.70,-0.58956
3355,0.70000,0.70000,0.69972,3,0.70,0.09784
3360,0.70000,0.70000,0.71400,3,0.70,0.15039
3365,0.70000,0.70000,0.68544,3,0.70,-0.59272
3370,0.70000,0.70000,0.68544,3,0.70,-0.58708
3375,0.70000,0.70000,0.71400,3,0.70,0.14540
3380,0.70000,0.70000,0.69972,3,0.70,0.00248
3385,0.70000,0.70000,0.68544,3,0.70,-0.59772
3390,0.70000,0.70000,0.71400,3,0.70,0.15159
3395,0.70000,0.70000,0.71400,3,0.70,0.13650
3400,0.70000,0.70000,0.69972,3,0.70,0.00911
3405,0.70000,0.70000,0.69972,3,0.70,0.09334
3410,0.70000,0.70000,0.71400,3,0.70,0.14939
3415,0.70000,0.70000,0.68544,3,0.70,-0.59305
3420,0.70000,0.70000,0.69972,3,0.70,0.10810
3425,0.70000,0.70000,0.69972,3,0.70,0.00457
3430,0.70000,0.70000,0.69972,3,0.70,0.00602
3435,0.70000,0.70000,0.68544,3,0.70,-0.57829
3440,0.70000,0.70000,0.71400,3,0.70,0.13308
3445,0.70000,0.70000,0.68544,3,0.70,-0.56239
3450,0.70000,0.70000,0.69972,3,0.70,0.09162
3455,0.70000,0.70000,0.68544,3,0.70,-0.61198
3460,0.70000,0.70000,0.71400,3,0.70,0.00298
3465,0.70000,0.70000,0.68544,3,0.70,-0.66372
3470,0.70000,0.70000,0.69972,3,0.70,-0.58457
3475,0.70000,0.70000,0.71400,3,0.70,0.09690
3480,0.70000,0.70000,0.69972,3,0.70,-0.58146
3485,0.70000,0.70000,0.68544,3,0.70,-0.60976
3490,0.70000,0.70000,0.71400,3,0.70,0.14169
3495,0.70000,0.70000,0.71400,3,0.70,0.13512
3500,0.70000,0.70000,0.69972,3,0.70,0.00928
3505,0.70000,0.70000,0.68544,3,0.70,-0.57624
3510,0.70000,0.70000,0.71400,3,0.70,0.14945
3515,0.70000,0.70000,0.68544,3,0.70,-0.59631
3520,0.70000,0.70000,0.69972,3,0.70,0.00863
3525,0.70000,0.70000,0.69972,3,0.70,-0.00647
3530,0.70000,0.70000,0.69972,3,0.70,-0.00909
3535,0.70000,0.70000,0.68544,3,0.70,-0.60118
3540,0.70000,0.70000,0.71400,3,0.70,0.13849
3545,0.70000,0.70000,0.69972,3,0.70,-0.00852
3550,0.70000,0.70000,0.68544,3,0.70,-0.58974
3555,0.70000,0.70000,0.69972,3,0.70,0.00132
3560,0.70000,0.70000,0.71400,3,0.70,0.14412
3565,0.70000,0.70000,0.68544,3,0.70,-0.60168
3570,0.70000,0.70000,0.69972,3,0.70,0.09612
3575,0.70000,0.70000,0.68544,3,0.70,-0.58977
3580,0.70000,0.70000,0.71400,3,0.70,0.13975
3585,0.70000,0.70000,0.67116,3,0.70,-0.64225
3590,0.70000,0.70000,0.71400,3,0.70,0.14854
3595,0.70000,0.70000,0.69972,3,0.70,-0.00708
3600,0.70000,0.70000,0.68544,3,0.70,-0.60251
3605,0.70000,0.70000,0.69972,3,0.70,0.00210
3610,0.70000,0.70000,0.71400,3,0.70,0.13229
3615,0.70000,0.70000,0.69972,3,0.70,-0.56551
3620,0.70000,0.70000,0.69972,3,0.70,-0.55122
3625,0.70000,0.70000,0.71400,3,0.70,0.11775
3630,0.70000,0.70000,0.71400,3,0.70,0.12005
3635,0.70000,0.70000,0.68544,3,0.70,-0.60765
3640,0.70000,0.70000,0.71400,3,0.70,0.13613
3645,0.70000,0.70000,0.71400,3,0.70,0.12493
3650,0.70000,0.70000,0.68544,3,0.70,-0.59538
3655,0.70000,0.70000,0.74256,3,0.70,0.26039
3660,0.70000,0.70000,0.71400,3,0.70,0.13387
3665,0.70000,0.70000,0.68544,3,0.70,-0.60079
3670,0.70000,0.70000,0.68544,3,0.70,-0.58633
3675,0.70000,0.70000,0.71400,3,0.70,0.14070
3680,0.70000,0.70000,0.69972,3,0.70,0.00467
3685,0.70000,0.70000,0.68544,3,0.70,-0.60156
3690,0.70000,0.70000,0.71400,3,0.70,0.15789
3695,0.70000,0.70000,0.69972,3,0.70,-0.00183
3700,0.70000,0.70000,0.69972,3,0.70,0.09425
3705,0.70000,0.70000,0.69972,3,0.70,0.10190
3710,0.70000,0.70000,0.71400,3,0.70,0.14945
3715,0.70000,0.70000,0.68544,3,0.70,-0.58700
3720,0.70000,0.70000,0.69972,3,0.70,0.10216
3725,0.70000,0.70000,0.69972,3,0.70,0.10028
3730,0.70000,0.70000,0.69972,3,0.70,0.00773
3735,0.70000,0.70000,0.68544,3,0.70,-0.58888
3740,0.70000,0.70000,0.71400,3,0.70,0.15246
3745,0.70000,0.70000,0.69972,3,0.70,-0.55383
3750,0.70000,0.70000,0.69972,3,0.70,-0.00795
3755,0.70000,0.70000,0.69972,3,0.70,0.00408
3760,0.70000,0.70000,0.71400,3,0.70,0.11325
3765,0.70000,0.70000,0.68544,3,0.70,-0.60143
3770,0.70000,0.70000,0.71400,3,0.70,0.13452
3775,0.70000,0.70000,0.71400,3,0.70,0.11510
3780,0.70000,0.70000,0.68544,3,0.70,-0.63811
3785,0.70000,0.70000,0.68544,3,0.70,-0.61787
3790,0.70000,0.70000,0.71400,3,0.70,0.12772
3795,0.70000,0.70000,0.71400,3,0.70,0.11978
3800,0.70000,0.70000,0.69972,3,0.70,-0.00092
3805,0.70000,0.70000,0.69972,3,0.70,0.00447
3810,0.70000,0.70000,0.71400,3,0.70,0.14079
3815,0.70000,0.70000,0.68544,3,0.70,-0.59764
3820,0.70000,0.70000,0.69972,3,0.70,0.09236
3825,0.70000,0.70000,0.71400,3,0.70,0.13735
3830,0.70000,0.70000,0.71400,3,0.70,0.13589
3835,0.70000,0.70000,0.68544,3,0.70,-0.59439
3840,0.70000,0.70000,0.72828,3,0.70,0.20421
3845,0.70000,0.70000,0.71400,3,0.70,0.13647
3850,0.70000,0.70000,0.75684,3,0.70,0.32220
3855,0.70000,0.70000,0.69972,3,0.70,0.09527
3860,0.70000,0.70000,0.69972,3,0.70,0.00999
3865,0.70000,0.70000,0.69972,3,0.70,0.00589
3870,0.70000,0.70000,0.68544,3,0.70,-0.57639
3875,0.70000,0.70000,0.71400,3,0.70,0.13973
3880,0.70000,0.70000,0.71400,3,0.70,0.14284
3885,0.70000,0.70000,0.68544,3,0.70,-0.58188
3890,0.70000,0.70000,0.71400,3,0.70,0.14182
3895,0.70000,0.70000,0.69972,3,0.70,-0.00749
3900,0.70000,0.70000,0.68544,3,0.70,-0.59209
3905,0.70000,0.70000,0.71400,3,0.70,0.15720
3910,0.70000,0.70000,0.71400,3,0.70,0.15060
3915,0.70000,0.70000,0.68544,3,0.70,-0.59453
3920,0.70000,0.70000,0.69972,3,0.70,0.09395
3925,0.70000,0.70000,0.69972,3,0.70,0.00326
3930,0.70000,0.70000,0.69972,3,0.70,-0.00189
3935,0.70000,0.70000,0.68544,3,0.70,-0.58803
3940,0.70000,0.70000,0.71400,3,0.70,0.15539
3945,0.70000,0.70000,0.71400,3,0.70,0.13826
3950,0.70000,0.70000,0.68544,3,0.70,-0.58329
3955,0.70000,0.70000,0.69972,3,0.70,-0.00144
3960,0.70000,0.70000,0.71400,3,0.70,0.15861
3965,0.70000,0.70000,0.69972,3,0.70,-0.55237
3970,0.70000,0.70000,0.69972,3,0.70,-0.57437
3975,0.70000,0.70000,0.71400,3,0.70,0.10150
3980,0.70000,0.70000,0.69972,3,0.70,-0.58790
3985,0.70000,0.70000,0.69972,3,0.70,-0.56796
3990,0.70000,0.70000,0.71400,3,0.70,0.13221
3995,0.70000,0.70000,0.69972,3,0.70,-0.55895
4000,0.70000,0.70000,0.69972,3,0.70,-0.00346
4005,0.70000,0.70000,0.69972,3,0.70,0.00506
4010,0.70000,0.70000,0.71400,3,0.70,0.12960
4015,0.70000,0.70000,0.68544,3,0.70,-0.59336
4020,0.70000,0.70000,0.69972,3,0.70,0.09777
4025,0.70000,0.70000,0.71400,3,0.70,0.14177
4030,0.70000,0.70000,0.69972,3,0.70,0.00168
4035,0.70000,0.70000,0.68544,3,0.70,-0.59276
4040,0.70000,0.70000,0.71400,3,0.70,0.15112
4045,0.70000,0.70000,0.71400,3,0.70,0.13877
