==============================================================================
NEW TEST STARTED -> REFERENCE ANGLE: 0.0000 rad
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V)
1655,0.70000,0.70000,0.69972,3,0.70,-0.55568
1660,0.70000,0.70000,0.69972,3,0.70,-0.00108
1665,0.70000,0.70000,0.69972,3,0.70,-0.00761
1670,0.70000,0.70000,0.69972,3,0.70,-0.56182
1675,0.70000,0.70000,0.68544,3,0.70,-0.59909
1680,0.70000,0.70000,0.71400,3,0.70,0.14776
1685,0.70000,0.70000,0.69972,3,0.70,-0.55094
1690,0.70000,0.70000,0.69972,3,0.70,0.00446
1695,0.70000,0.70000,0.69972,3,0.70,0.09672
1700,0.70000,0.70000,0.72828,3,0.70,0.20435
1705,0.70000,0.70000,0.69972,3,0.70,-0.00191
1710,0.70000,0.70000,0.68544,3,0.70,-0.56771
1715,0.70000,0.70000,0.71400,3,0.70,0.15168
1720,0.70000,0.70000,0.71400,3,0.70,0.14958
1725,0.70000,0.70000,0.78540,3,0.70,0.43788
1730,0.70000,0.70000,0.69972,3,0.70,0.09256
1735,0.70000,0.70000,0.69972,3,0.70,-0.55944
1740,0.70000,0.70000,0.69972,3,0.70,-0.00744
1745,0.70000,0.70000,0.69972,3,0.70,0.09414
1750,0.70000,0.70000,0.68544,3,0.70,-0.59399
1755,0.70000,0.70000,0.69972,3,0.70,-0.00191
1760,0.70000,0.70000,0.69972,3,0.70,0.09946
1765,0.70000,0.70000,0.69972,3,0.70,0.09210
1770,0.70000,0.70000,0.69972,3,0.70,0.00141
1775,0.70000,0.70000,0.71400,3,0.70,0.13649
1780,0.70000,0.70000,0.71400,3,0.70,0.14060
1785,0.70000,0.70000,0.69972,3,0.70,-0.00730
1790,0.70000,0.70000,0.68544,3,0.70,-0.58906
1795,0.70000,0.70000,0.68544,3,0.70,-0.58222
1800,0.70000,0.70000,0.69972,3,0.70,0.09735
1805,0.70000,0.70000,0.68544,3,0.70,-0.59008
1810,0.70000,0.70000,0.68544,3,0.70,-0.57261
1815,0.70000,0.70000,0.71400,3,0.70,0.15076
1820,0.70000,0.70000,0.71400,3,0.70,0.13843
1825,0.70000,0.70000,0.67116,3,0.70,-0.64812
1830,0.70000,0.70000,0.71400,3,0.70,0.12755
1835,0.70000,0.70000,0.65688,3,0.70,-0.67698
1840,0.70000,0.70000,0.68544,3,0.70,-0.60135
1845,0.70000,0.70000,0.69972,3,0.70,-0.57786
1850,0.70000,0.70000,0.71400,3,0.70,0.00388
1855,0.70000,0.70000,0.68544,3,0.70,-0.64796
1860,0.70000,0.70000,0.71400,3,0.70,0.00473
1865,0.70000,0.70000,0.69972,3,0.70,-0.57780
1870,0.70000,0.70000,0.68544,3,0.70,-0.61941
1875,0.70000,0.70000,0.69972,3,0.70,-0.00850
1880,0.70000,0.70000,0.71400,3,0.70,0.13344
1885,0.70000,0.70000,0.69972,3,0.70,0.00379
1890,0.70000,0.70000,0.68544,3,0.70,-0.59143
1895,0.70000,0.70000,0.69972,3,0.70,0.00011
1900,0.70000,0.70000,0.71400,3,0.70,0.12394
1905,0.70000,0.70000,0.68544,3,0.70,-0.62082
1910,0.70000,0.70000,0.69972,3,0.70,-0.00954
1915,0.70000,0.70000,0.71400,3,0.70,0.13561
1920,0.70000,0.70000,0.71400,3,0.70,0.12923
1925,0.70000,0.70000,0.68544,3,0.70,-0.58464
1930,0.70000,0.70000,0.71400,3,0.70,0.16364
1935,0.70000,0.70000,0.69972,3,0.70,-0.00572
1940,0.70000,0.70000,0.68544,3,0.70,-0.58297
1945,0.70000,0.70000,0.69972,3,0.70,-0.00708
1950,0.70000,0.70000,0.71400,3,0.70,0.13298
1955,0.70000,0.70000,0.67116,3,0.70,-0.64374
1960,0.70000,0.70000,0.69972,3,0.70,0.11465
1965,0.70000,0.70000,0.71400,3,0.70,0.15465
1970,0.70000,0.70000,0.68544,3,0.70,-0.57569
1975,0.70000,0.70000,0.68544,3,0.70,-0.57950
1980,0.70000,0.70000,0.69972,3,0.70,0.00128
1985,0.70000,0.70000,0.68544,3,0.70,-0.60328
1990,0.70000,0.70000,0.68544,3,0.70,-0.59551
1995,0.70000,0.70000,0.69972,3,0.70,0.00250
2000,0.70000,0.70000,0.65688,3,0.70,-0.72575
2005,0.70000,0.70000,0.69972,3,0.70,-0.55739
2010,0.70000,0.70000,0.69972,3,0.70,-0.00075
2015,0.70000,0.70000,0.69972,3,0.70,-0.55100
2020,0.70000,0.70000,0.67116,3,0.70,-0.67125
2025,0.70000,0.70000,0.68544,3,0.70,-0.60577
2030,0.70000,0.70000,0.71400,3,0.70,0.13826
2035,0.70000,0.70000,0.69972,3,0.70,-0.56418
2040,0.70000,0.70000,0.69972,3,0.70,-0.56002
2045,0.70000,0.70000,0.71400,3,0.70,0.12004
2050,0.70000,0.70000,0.71400,3,0.70,0.10503
2055,0.70000,0.70000,0.68544,3,0.70,-0.63008
2060,0.70000,0.70000,0.69972,3,0.70,-0.00758
2065,0.70000,0.70000,0.71400,3,0.70,0.11141
2070,0.70000,0.70000,0.69972,3,0.70,-0.56288
2075,0.70000,0.70000,0.71400,3,0.70,0.13621
2080,0.70000,0.70000,0.71400,3,0.70,0.13048
2085,0.70000,0.70000,0.68544,3,0.70,-0.61218
2090,0.70000,0.70000,0.68544,3,0.70,-0.59753
2095,0.70000,0.70000,0.75684,3,0.70,0.30596
2100,0.70000,0.70000,0.71400,3,0.70,0.13325
2105,0.70000,0.70000,0.69972,3,0.70,0.09720
2110,0.70000,0.70000,0.69972,3,0.70,0.00031
2115,0.70000,0.70000,0.71400,3,0.70,0.15407
2120,0.70000,0.70000,0.69972,3,0.70,0.10763
2125,0.70000,0.70000,0.68544,3,0.70,-0.55592
2130,0.70000,0.70000,0.71400,3,0.70,0.16340
2135,0.70000,0.70000,0.69972,3,0.70,0.09872
2140,0.70000,0.70000,0.69972,3,0.70,0.11721
2145,0.70000,0.70000,0.69972,3,0.70,0.11883
2150,0.70000,0.70000,0.74256,3,0.70,0.27887
2155,0.70000,0.70000,0.67116,3,0.70,-0.63181
2160,0.70000,0.70000,0.68544,3,0.70,-0.57326
2165,0.70000,0.70000,0.69972,3,0.70,0.00014
2170,0.70000,0.70000,0.69972,3,0.70,-0.00796
2175,0.70000,0.70000,0.68544,3,0.70,-0.59396
2180,0.70000,0.70000,0.71400,3,0.70,0.13218
2185,0.70000,0.70000,0.68544,3,0.70,-0.60626
2190,0.70000,0.70000,0.69972,3,0.70,0.00259
2195,0.70000,0.70000,0.69972,3,0.70,-0.00907
2200,0.70000,0.70000,0.62832,3,0.70,-0.85949
2205,0.70000,0.70000,0.67116,3,0.70,-0.64790
2210,0.70000,0.70000,0.68544,3,0.70,-0.59201
2215,0.70000,0.70000,0.69972,3,0.70,-0.55393
2220,0.70000,0.70000,0.69972,3,0.70,-0.57365
2225,0.70000,0.70000,0.68544,3,0.70,-0.62513
2230,0.70000,0.70000,0.71400,3,0.70,0.10946
2235,0.70000,0.70000,0.71400,3,0.70,0.09638
2240,0.70000,0.70000,0.69972,3,0.70,-0.56733
2245,0.70000,0.70000,0.69972,3,0.70,-0.55642
2250,0.70000,0.70000,0.71400,3,0.70,0.12155
2255,0.70000,0.70000,0.68544,3,0.70,-0.62447
2260,0.70000,0.70000,0.79968,3,0.70,0.48926
2265,0.70000,0.70000,0.72828,3,0.70,0.17542
2270,0.70000,0.70000,0.68544,3,0.70,-0.63152
2275,0.70000,0.70000,0.69972,3,0.70,-0.56126
2280,0.70000,0.70000,0.72828,3,0.70,0.18744
2285,0.70000,0.70000,0.69972,3,0.70,-0.55193
2290,0.70000,0.70000,0.69972,3,0.70,0.09492
2295,0.70000,0.70000,0.68544,3,0.70,-0.59588
2300,0.70000,0.70000,0.72828,3,0.70,0.19691
2305,0.70000,0.70000,0.68544,3,0.70,-0.57465
2310,0.70000,0.70000,0.69972,3,0.70,-0.55156
2315,0.70000,0.70000,0.71400,3,0.70,0.14229
2320,0.70000,0.70000,0.69972,3,0.70,0.10994
2325,0.70000,0.70000,0.71400,3,0.70,0.19567
2330,0.70000,0.70000,0.71400,3,0.70,0.21320
2335,0.70000,0.70000,0.69972,3,0.70,0.14227
2340,0.70000,0.70000,0.68544,3,0.70,0.00603
2345,0.70000,0.70000,0.72828,3,0.70,0.25726
2350,0.70000,0.70000,0.69972,3,0.70,0.11510
2355,0.70000,0.70000,0.68544,3,0.70,-0.57356
2360,0.70000,0.70000,0.69972,3,0.70,0.11046
2365,0.70000,0.70000,0.71400,3,0.70,0.11920
2370,0.70000,0.70000,0.71400,3,0.70,0.16675
2375,0.70000,0.70000,0.68544,3,0.70,-0.58213
2380,0.70000,0.70000,0.71400,3,0.70,0.09972
2385,0.70000,0.70000,0.69972,3,0.70,-0.60430
2390,0.70000,0.70000,0.68544,3,0.70,-0.64867
2395,0.70000,0.70000,0.72828,3,0.70,0.14638
2400,0.70000,0.70000,0.71400,3,0.70,0.09526
2405,0.70000,0.70000,0.68544,3,0.70,-0.64843
2410,0.70000,0.70000,0.69972,3,0.70,-0.55087
2415,0.70000,0.70000,0.71400,3,0.70,0.12331
2420,0.70000,0.70000,0.69972,3,0.70,-0.00831
2425,0.70000,0.70000,0.68544,3,0.70,-0.58684
2430,0.70000,0.70000,0.71400,3,0.70,0.14673
2435,0.70000,0.70000,0.69972,3,0.70,0.09096
2440,0.70000,0.70000,0.68544,3,0.70,-0.57971
2445,0.70000,0.70000,0.69972,3,0.70,0.09331
2450,0.70000,0.70000,0.69972,3,0.70,-0.55065
2455,0.70000,0.70000,0.67116,3,0.70,-0.64566
2460,0.70000,0.70000,0.69972,3,0.70,0.00856
2465,0.70000,0.70000,0.71400,3,0.70,0.13528
2470,0.70000,0.70000,0.68544,3,0.70,-0.60254
2475,0.70000,0.70000,0.68544,3,0.70,-0.59093
2480,0.70000,0.70000,0.71400,3,0.70,0.15590
2485,0.70000,0.70000,0.68544,3,0.70,-0.60342
2490,0.70000,0.70000,0.68544,3,0.70,-0.59457
2495,0.70000,0.70000,0.71400,3,0.70,0.14280
2500,0.70000,0.70000,0.69972,3,0.70,-0.55586
2505,0.70000,0.70000,0.68544,3,0.70,-0.59771
2510,0.70000,0.70000,0.69972,3,0.70,0.00685
2515,0.70000,0.70000,0.71400,3,0.70,0.12360
2520,0.70000,0.70000,0.69972,3,0.70,-0.56448
2525,0.70000,0.70000,0.74256,3,0.70,0.23829
2530,0.70000,0.70000,0.71400,3,0.70,0.12552
2535,0.70000,0.70000,0.69972,3,0.70,-0.56884
2540,0.70000,0.70000,0.68544,3,0.70,-0.61157
2545,0.70000,0.70000,0.69972,3,0.70,-0.00657
2550,0.70000,0.70000,0.71400,3,0.70,0.11957
2555,0.70000,0.70000,0.68544,3,0.70,-0.60989
2560,0.70000,0.70000,0.69972,3,0.70,0.00420
2565,0.70000,0.70000,0.69972,3,0.70,-0.00867
2570,0.70000,0.70000,0.69972,3,0.70,-0.00155
2575,0.70000,0.70000,0.69972,3,0.70,0.10451
2580,0.70000,0.70000,0.71400,3,0.70,0.15600
2585,0.70000,0.70000,0.69972,3,0.70,0.00428
2590,0.70000,0.70000,0.68544,3,0.70,-0.57327
2595,0.70000,0.70000,0.81396,3,0.70,0.55783
2600,0.70000,0.70000,0.74256,3,0.70,0.25855
2605,0.70000,0.70000,0.68544,3,0.70,-0.57831
2610,0.70000,0.70000,0.69972,3,0.70,0.10460
2615,0.70000,0.70000,0.69972,3,0.70,0.09138
2620,0.70000,0.70000,0.69972,3,0.70,0.09472
2625,0.70000,0.70000,0.68544,3,0.70,-0.56866
2630,0.70000,0.70000,0.71400,3,0.70,0.15126
2635,0.70000,0.70000,0.69972,3,0.70,0.10883
2640,0.70000,0.70000,0.68544,3,0.70,-0.58195
2645,0.70000,0.70000,0.69972,3,0.70,-0.00053
2650,0.70000,0.70000,0.71400,3,0.70,0.11415
2655,0.70000,0.70000,0.68544,3,0.70,-0.62195
2660,0.70000,0.70000,0.67116,3,0.70,-0.65889
2665,0.70000,0.70000,0.69972,3,0.70,-0.00897
2670,0.70000,0.70000,0.69972,3,0.70,-0.00112
2675,0.70000,0.70000,0.69972,3,0.70,0.00873
2680,0.70000,0.70000,0.71400,3,0.70,0.15259
2685,0.70000,0.70000,0.69972,3,0.70,0.00525
2690,0.70000,0.70000,0.69972,3,0.70,0.10580
2695,0.70000,0.70000,0.69972,3,0.70,0.11184
2700,0.70000,0.70000,0.71400,3,0.70,0.12338
2705,0.70000,0.70000,0.68544,3,0.70,-0.55225
2710,0.70000,0.70000,0.69972,3,0.70,0.11234
2715,0.70000,0.70000,0.71400,3,0.70,0.10624
2720,0.70000,0.70000,0.69972,3,0.70,-0.60398
2725,0.70000,0.70000,0.69972,3,0.70,-0.60884
2730,0.70000,0.70000,0.71400,3,0.70,0.00096
2735,0.70000,0.70000,0.69972,3,0.70,-0.59747
2740,0.70000,0.70000,0.68544,3,0.70,-0.62751
2745,0.70000,0.70000,0.69972,3,0.70,-0.55075
2750,0.70000,0.70000,0.71400,3,0.70,0.12701
2755,0.70000,0.70000,0.68544,3,0.70,-0.60351
2760,0.70000,0.70000,0.69972,3,0.70,0.09481
2765,0.70000,0.70000,0.69972,3,0.70,0.09400
2770,0.70000,0.70000,0.69972,3,0.70,-0.00111
2775,0.70000,0.70000,0.68544,3,0.70,-0.58277
2780,0.70000,0.70000,0.71400,3,0.70,0.16312
2785,0.70000,0.70000,0.71400,3,0.70,0.16363
2790,0.70000,0.70000,0.68544,3,0.70,-0.56498
2795,0.70000,0.70000,0.69972,3,0.70,0.10514
2800,0.70000,0.70000,0.71400,3,0.70,0.15116
2805,0.70000,0.70000,0.68544,3,0.70,-0.59603
2810,0.70000,0.70000,0.69972,3,0.70,0.09039
2815,0.70000,0.70000,0.71400,3,0.70,0.13116
2820,0.70000,0.70000,0.69972,3,0.70,-0.55174
2825,0.70000,0.70000,0.68544,3,0.70,-0.59685
2830,0.70000,0.70000,0.71400,3,0.70,0.13564
2835,0.70000,0.70000,0.69972,3,0.70,-0.55073
2840,0.70000,0.70000,0.68544,3,0.70,-0.60276
2845,0.70000,0.70000,0.69972,3,0.70,-0.00471
2850,0.70000,0.70000,0.71400,3,0.70,0.11848
2855,0.70000,0.70000,0.68544,3,0.70,-0.61601
2860,0.70000,0.70000,0.71400,3,0.70,0.13681
2865,0.70000,0.70000,0.71400,3,0.70,0.12836
2870,0.70000,0.70000,0.69972,3,0.70,-0.00856
2875,0.70000,0.70000,0.68544,3,0.70,-0.60121
2880,0.70000,0.70000,0.72828,3,0.70,0.20077
2885,0.70000,0.70000,0.69972,3,0.70,-0.00581
2890,0.70000,0.70000,0.68544,3,0.70,-0.59339
2895,0.70000,0.70000,0.71400,3,0.70,0.15641
2900,0.70000,0.70000,0.71400,3,0.70,0.13860
2905,0.70000,0.70000,0.68544,3,0.70,-0.60283
2910,0.70000,0.70000,0.71400,3,0.70,0.14727
2915,0.70000,0.70000,0.71400,3,0.70,0.13632
2920,0.70000,0.70000,0.69972,3,0.70,-0.00580
2925,0.70000,0.70000,0.68544,3,0.70,-0.58958
2930,0.70000,0.70000,0.72828,3,0.70,0.20488
2935,0.70000,0.70000,0.69972,3,0.70,-0.00697
2940,0.70000,0.70000,0.68544,3,0.70,-0.59335
2945,0.70000,0.70000,0.71400,3,0.70,0.14735
2950,0.70000,0.70000,0.69972,3,0.70,-0.00237
2955,0.70000,0.70000,0.68544,3,0.70,-0.59843
2960,0.70000,0.70000,0.68544,3,0.70,-0.57878
2965,0.70000,0.70000,0.71400,3,0.70,0.14227
2970,0.70000,0.70000,0.71400,3,0.70,0.14506
2975,0.70000,0.70000,0.69972,3,0.70,0.09567
2980,0.70000,0.70000,0.69972,3,0.70,0.09106
2985,0.70000,0.70000,0.71400,3,0.70,0.12214
2990,0.70000,0.70000,0.68544,3,0.70,-0.59236
2995,0.70000,0.70000,0.69972,3,0.70,0.00490
3000,0.70000,0.70000,0.69972,3,0.70,-0.55576
3005,0.70000,0.70000,0.68544,3,0.70,-0.60479
3010,0.70000,0.70000,0.69972,3,0.70,0.00685
3015,0.70000,0.70000,0.71400,3,0.70,0.12694
3020,0.70000,0.70000,0.69972,3,0.70,-0.00838
3025,0.70000,0.70000,0.69972,3,0.70,0.00138
3030,0.70000,0.70000,0.71400,3,0.70,0.13691
3035,0.70000,0.70000,0.71400,3,0.70,0.11319
3040,0.70000,0.70000,0.68544,3,0.70,-0.59810
3045,0.70000,0.70000,0.69972,3,0.70,-0.00024
3050,0.70000,0.70000,0.69972,3,0.70,-0.55756
3055,0.70000,0.70000,0.69972,3,0.70,-0.00773
3060,0.70000,0.70000,0.69972,3,0.70,-0.00263
3065,0.70000,0.70000,0.71400,3,0.70,0.13194
3070,0.70000,0.70000,0.72828,3,0.70,0.18349
3075,0.70000,0.70000,0.68544,3,0.70,-0.59257
3080,0.70000,0.70000,0.71400,3,0.70,0.15698
3085,0.70000,0.70000,0.69972,3,0.70,0.09277
3090,0.70000,0.70000,0.69972,3,0.70,0.00220
3095,0.70000,0.70000,0.69972,3,0.70,0.09170
3100,0.70000,0.70000,0.71400,3,0.70,0.13170
3105,0.70000,0.70000,0.68544,3,0.70,-0.60321
3110,0.70000,0.70000,0.68544,3,0.70,-0.59439
3115,0.70000,0.70000,0.72828,3,0.70,0.19295
3120,0.70000,0.70000,0.69972,3,0.70,0.00161
3125,0.70000,0.70000,0.68544,3,0.70,-0.58038
3130,0.70000,0.70000,0.71400,3,0.70,0.15492
3135,0.70000,0.70000,0.71400,3,0.70,0.14539
3140,0.70000,0.70000,0.68544,3,0.70,-0.58836
3145,0.70000,0.70000,0.71400,3,0.70,0.15120
3150,0.70000,0.70000,0.71400,3,0.70,0.13150
3155,0.70000,0.70000,0.69972,3,0.70,-0.00918
3160,0.70000,0.70000,0.71400,3,0.70,0.13043
3165,0.70000,0.70000,0.69972,3,0.70,0.00148
3170,0.70000,0.70000,0.69972,3,0.70,-0.00136
3175,0.70000,0.70000,0.68544,3,0.70,-0.59340
3180,0.70000,0.70000,0.71400,3,0.70,0.15863
3185,0.70000,0.70000,0.69972,3,0.70,-0.00599
3190,0.70000,0.70000,0.68544,3,0.70,-0.60221
3195,0.70000,0.70000,0.69972,3,0.70,-0.00766
3200,0.70000,0.70000,0.71400,3,0.70,0.12718
3205,0.70000,0.70000,0.68544,3,0.70,-0.61407
3210,0.70000,0.70000,0.69972,3,0.70,0.00188
3215,0.70000,0.70000,0.71400,3,0.70,0.13422
3220,0.70000,0.70000,0.68544,3,0.70,-0.61527
3225,0.70000,0.70000,0.69972,3,0.70,0.09081
3230,0.70000,0.70000,0.71400,3,0.70,0.15340
3235,0.70000,0.70000,0.71400,3,0.70,0.13345
3240,0.70000,0.70000,0.68544,3,0.70,-0.59382
3245,0.70000,0.70000,0.68544,3,0.70,-0.58134
3250,0.70000,0.70000,0.69972,3,0.70,-0.00462
3255,0.70000,0.70000,0.68544,3,0.70,-0.59621
3260,0.70000,0.70000,0.68544,3,0.70,-0.59127
3265,0.70000,0.70000,0.71400,3,0.70,0.13196
3270,0.70000,0.70000,0.69972,3,0.70,-0.00588
3275,0.70000,0.70000,0.68544,3,0.70,-0.61016
3280,0.70000,0.70000,0.71400,3,0.70,0.12482
3285,0.70000,0.70000,0.69972,3,0.70,-0.56714
3290,0.70000,0.70000,0.68544,3,0.70,-0.60963
3295,0.70000,0.70000,0.69972,3,0.70,-0.00323
3300,0.70000,0.70000,0.71400,3,0.70,0.12481
3305,0.70000,0.70000,0.68544,3,0.70,-0.60855
3310,0.70000,0.70000,0.69972,3,0.70,0.00962
3315,0.70000,0.70000,0.69972,3,0.70,-0.00246
3320,0.70000,0.70000,0.71400,3,0.70,0.13139
3325,0.70000,0.70000,0.69972,3,0.70,0.00915
3330,0.70000,0.70000,0.72828,3,0.70,0.19320
3335,0.70000,0.70000,0.69972,3,0.70,-0.00533
3340,0.70000,0.70000,0.69972,3,0.70,-0.00091
3345,0.70000,0.70000,0.68544,3,0.70,-0.58901
3350,0.70000,0.70000,0.71400,3,0.70,0.12998
3355,0.70000,0.70000,0.68544,3,0.70,-0.61782
3360,0.70000,0.70000,0.69972,3,0.70,-0.00784
3365,0.70000,0.70000,0.71400,3,0.70,0.13395
3370,0.70000,0.70000,0.69972,3,0.70,-0.00785
3375,0.70000,0.70000,0.68544,3,0.70,-0.58217
3380,0.70000,0.70000,0.71400,3,0.70,0.16013
3385,0.70000,0.70000,0.71400,3,0.70,0.14373
3390,0.70000,0.70000,0.68544,3,0.70,-0.58205
3395,0.70000,0.70000,0.69972,3,0.70,0.09757
3400,0.70000,0.70000,0.71400,3,0.70,0.13995
3405,0.70000,0.70000,0.68544,3,0.70,-0.59727
3410,0.70000,0.70000,0.69972,3,0.70,0.09386
3415,0.70000,0.70000,0.71400,3,0.70,0.14005
3420,0.70000,0.70000,0.69972,3,0.70,0.00116
3425,0.70000,0.70000,0.68544,3,0.70,-0.59534
3430,0.70000,0.70000,0.71400,3,0.70,0.14936
3435,0.70000,0.70000,0.71400,3,0.70,0.13730
3440,0.70000,0.70000,0.69972,3,0.70,0.00871
3445,0.70000,0.70000,0.69972,3,0.70,-0.00342
3450,0.70000,0.70000,0.71400,3,0.70,0.12538
3455,0.70000,0.70000,0.68544,3,0.70,-0.62710
3460,0.70000,0.70000,0.69972,3,0.70,-0.00937
3465,0.70000,0.70000,0.71400,3,0.70,0.12363
3470,0.70000,0.70000,0.71400,3,0.70,0.12464
3475,0.70000,0.70000,0.68544,3,0.70,-0.59381
3480,0.70000,0.70000,0.71400,3,0.70,0.14708
3485,0.70000,0.70000,0.71400,3,0.70,0.13145
3490,0.70000,0.70000,0.68544,3,0.70,-0.59515
3495,0.70000,0.70000,0.69972,3,0.70,0.09676
3500,0.70000,0.70000,0.69972,3,0.70,-0.00015
3505,0.70000,0.70000,0.68544,3,0.70,-0.60281
3510,0.70000,0.70000,0.69972,3,0.70,0.09125
3515,0.70000,0.70000,0.71400,3,0.70,0.13828
3520,0.70000,0.70000,0.69972,3,0.70,-0.00335
3525,0.70000,0.70000,0.68544,3,0.70,-0.58827
3530,0.70000,0.70000,0.71400,3,0.70,0.14920
3535,0.70000,0.70000,0.69972,3,0.70,-0.00389
3540,0.70000,0.70000,0.69972,3,0.70,0.00317
3545,0.70000,0.70000,0.69972,3,0.70,0.09330
3550,0.70000,0.70000,0.71400,3,0.70,0.14114
3555,0.70000,0.70000,0.68544,3,0.70,-0.60510
3560,0.70000,0.70000,0.67116,3,0.70,-0.65244
3565,0.70000,0.70000,0.71400,3,0.70,0.12820
3570,0.70000,0.70000,0.69972,3,0.70,-0.55354
3575,0.70000,0.70000,0.68544,3,0.70,-0.60210
3580,0.70000,0.70000,0.71400,3,0.70,0.14568
3585,0.70000,0.70000,0.71400,3,0.70,0.12357
3590,0.70000,0.70000,0.68544,3,0.70,-0.60741
3595,0.70000,0.70000,0.69972,3,0.70,0.00027
3600,0.70000,0.70000,0.71400,3,0.70,0.12018
3605,0.70000,0.70000,0.68544,3,0.70,-0.61510
3610,0.70000,0.70000,0.71400,3,0.70,0.12897
3615,0.70000,0.70000,0.69972,3,0.70,-0.55117
3620,0.70000,0.70000,0.71400,3,0.70,0.12862
3625,0.70000,0.70000,0.67116,3,0.70,-0.64556
3630,0.70000,0.70000,0.71400,3,0.70,0.14871
3635,0.70000,0.70000,0.71400,3,0.70,0.13294
3640,0.70000,0.70000,0.69972,3,0.70,0.00549
3645,0.70000,0.70000,0.69972,3,0.70,0.00587
3650,0.70000,0.70000,0.71400,3,0.70,0.14056
3655,0.70000,0.70000,0.68544,3,0.70,-0.60447
3660,0.70000,0.70000,0.69972,3,0.70,0.00574
3665,0.70000,0.70000,0.71400,3,0.70,0.13797
3670,0.70000,0.70000,0.69972,3,0.70,-0.56208
3675,0.70000,0.70000,0.68544,3,0.70,-0.59596
3680,0.70000,0.70000,0.69972,3,0.70,0.09560
3685,0.70000,0.70000,0.69972,3,0.70,0.00387
3690,0.70000,0.70000,0.68544,3,0.70,-0.58500
3695,0.70000,0.70000,0.69972,3,0.70,0.10483
3700,0.70000,0.70000,0.71400,3,0.70,0.14095
3705,0.70000,0.70000,0.69972,3,0.70,-0.00255
3710,0.70000,0.70000,0.69972,3,0.70,0.00848
3715,0.70000,0.70000,0.74256,3,0.70,0.24655
3720,0.70000,0.70000,0.68544,3,0.70,-0.59754
3725,0.70000,0.70000,0.69972,3,0.70,-0.00708
3730,0.70000,0.70000,0.71400,3,0.70,0.14629
3735,0.70000,0.70000,0.71400,3,0.70,0.11867
3740,0.70000,0.70000,0.68544,3,0.70,-0.60560
3745,0.70000,0.70000,0.69972,3,0.70,0.00618
3750,0.70000,0.70000,0.71400,3,0.70,0.13804
3755,0.70000,0.70000,0.68544,3,0.70,-0.60597
3760,0.70000,0.70000,0.71400,3,0.70,0.14089
3765,0.70000,0.70000,0.69972,3,0.70,-0.00874
3770,0.70000,0.70000,0.71400,3,0.70,0.12519
3775,0.70000,0.70000,0.77112,3,0.70,0.36773
3780,0.70000,0.70000,0.69972,3,0.70,0.00465
3785,0.70000,0.70000,0.71400,3,0.70,0.12953
3790,0.70000,0.70000,0.68544,3,0.70,-0.59910
3795,0.70000,0.70000,0.69972,3,0.70,0.09121
3800,0.70000,0.70000,0.71400,3,0.70,0.14585
3805,0.70000,0.70000,0.69972,3,0.70,0.09075
3810,0.70000,0.70000,0.68544,3,0.70,-0.56533
3815,0.70000,0.70000,0.71400,3,0.70,0.16585
3820,0.70000,0.70000,0.71400,3,0.70,0.14889
3825,0.70000,0.70000,0.68544,3,0.70,-0.55942
3830,0.70000,0.70000,0.71400,3,0.70,0.15037
3835,0.70000,0.70000,0.69972,3,0.70,-0.00268
3840,0.70000,0.70000,0.69972,3,0.70,-0.00213
3845,0.70000,0.70000,0.69972,3,0.70,0.00931
3850,0.70000,0.70000,0.71400,3,0.70,0.12848
3855,0.70000,0.70000,0.68544,3,0.70,-0.60649
3860,0.70000,0.70000,0.69972,3,0.70,0.00762
3865,0.70000,0.70000,0.71400,3,0.70,0.12994
3870,0.70000,0.70000,0.69972,3,0.70,0.09496
3875,0.70000,0.70000,0.68544,3,0.70,-0.58630
3880,0.70000,0.70000,0.69972,3,0.70,0.00234
3885,0.70000,0.70000,0.71400,3,0.70,0.17520
3890,0.70000,0.70000,0.68544,3,0.70,-0.59758
3895,0.70000,0.70000,0.69972,3,0.70,-0.55385
3900,0.70000,0.70000,0.71400,3,0.70,0.09789
3905,0.70000,0.70000,0.68544,3,0.70,-0.64322
3910,0.70000,0.70000,0.68544,3,0.70,-0.62562
3915,0.70000,0.70000,0.71400,3,0.70,0.12116
3920,0.70000,0.70000,0.69972,3,0.70,-0.56598
3925,0.70000,0.70000,0.67116,3,0.70,-0.66359
3930,0.70000,0.70000,0.71400,3,0.70,0.14603
3935,0.70000,0.70000,0.71400,3,0.70,0.13075
3940,0.70000,0.70000,0.68544,3,0.70,-0.59484
3945,0.70000,0.70000,0.69972,3,0.70,0.00318
3950,0.70000,0.70000,0.71400,3,0.70,0.13755
3955,0.70000,0.70000,0.69972,3,0.70,-0.00545
3960,0.70000,0.70000,0.68544,3,0.70,-0.58859
3965,0.70000,0.70000,0.71400,3,0.70,0.13371
3970,0.70000,0.70000,0.69972,3,0.70,-0.00772
3975,0.70000,0.70000,0.68544,3,0.70,-0.59494
3980,0.70000,0.70000,0.71400,3,0.70,0.14294
3985,0.70000,0.70000,0.71400,3,0.70,0.12903
3990,0.70000,0.70000,0.68544,3,0.70,-0.60745
3995,0.70000,0.70000,0.69972,3,0.70,0.00934
4000,0.70000,0.70000,0.72828,3,0.70,0.19256
4005,0.70000,0.70000,0.68544,3,0.70,-0.60437
